person_age,person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
28.0,male,Associate,86532.0,7,RENT,20000.0,HOMEIMPROVEMENT,14.0,0.23,4.0,687,No,1
26.0,female,Bachelor,83890.0,4,RENT,6000.0,DEBTCONSOLIDATION,15.47,0.07,7.0,577,No,1
24.0,female,High School,37781.0,4,RENT,10000.0,DEBTCONSOLIDATION,12.35,0.26,4.0,535,No,1
28.0,male,Bachelor,46761.0,7,RENT,15421.0,EDUCATION,12.97,0.33,5.0,703,No,1
25.0,female,Associate,41938.0,3,RENT,10000.0,EDUCATION,12.66,0.24,2.0,688,No,1
25.0,male,High School,101012.0,5,RENT,20000.0,MEDICAL,12.06,0.2,6.0,541,No,1
28.0,male,High School,111247.0,5,MORTGAGE,20000.0,MEDICAL,15.13,0.18,6.0,660,No,1
46.0,female,Bachelor,66929.0,22,RENT,20000.0,HOMEIMPROVEMENT,8.85,0.3,20.0,700,No,1
27.0,male,Master,102979.0,6,MORTGAGE,2805.0,DEBTCONSOLIDATION,9.63,0.03,4.0,717,No,1
30.0,female,Bachelor,65578.0,7,RENT,20000.0,PERSONAL,15.43,0.3,9.0,492,No,1
35.0,male,Bachelor,24611.0,11,RENT,8500.0,PERSONAL,14.94,0.35,10.0,709,No,1
26.0,female,Bachelor,37149.0,4,RENT,3000.0,DEBTCONSOLIDATION,13.64,0.08,4.0,690,No,1
22.0,male,Associate,88489.0,0,RENT,9901.0,PERSONAL,15.95,0.11,3.0,630,No,1
37.0,male,Master,54047.0,13,RENT,1717.0,MEDICAL,10.49,0.03,17.0,739,No,1
32.0,female,Master,17728.0,10,RENT,4791.0,EDUCATION,7.37,0.27,8.0,713,No,1
24.0,male,High School,106135.0,0,MORTGAGE,18040.0,EDUCATION,7.71,0.17,3.0,609,No,1
26.0,female,Bachelor,25299.0,3,RENT,3250.0,PERSONAL,12.28,0.13,4.0,552,No,1
48.0,male,High School,71868.0,23,RENT,20000.0,MEDICAL,16.46,0.28,19.0,634,No,1
23.0,female,Bachelor,51516.0,2,RENT,6354.0,DEBTCONSOLIDATION,15.87,0.12,4.0,620,No,1
25.0,male,Bachelor,24072.0,5,RENT,6250.0,HOMEIMPROVEMENT,14.8,0.26,3.0,663,No,1
24.0,male,High School,45798.0,0,RENT,14716.0,EDUCATION,12.3,0.32,4.0,523,No,1
26.0,male,Doctorate,41087.0,6,RENT,13000.0,MEDICAL,13.09,0.32,2.0,663,No,1
32.0,female,Bachelor,84412.0,7,MORTGAGE,17395.0,DEBTCONSOLIDATION,13.61,0.21,8.0,687,No,1
26.0,male,Bachelor,19740.0,0,RENT,2800.0,MEDICAL,9.85,0.14,7.0,650,No,1
30.0,male,Bachelor,54668.0,5,RENT,14000.0,PERSONAL,8.57,0.26,7.0,679,No,1
30.0,male,High School,39034.0,8,RENT,6515.0,EDUCATION,16.03,0.17,9.0,614,No,1
29.0,male,High School,30396.0,6,RENT,13167.0,VENTURE,9.4,0.43,5.0,620,No,1
24.0,female,Bachelor,112070.0,1,RENT,25000.0,HOMEIMPROVEMENT,16.07,0.22,4.0,657,No,1
21.0,male,Master,9605.0,0,RENT,2522.0,MEDICAL,12.7,0.26,3.0,705,No,1
25.0,female,Associate,27157.0,3,RENT,4504.0,PERSONAL,16.38,0.17,3.0,634,No,1
24.0,female,Bachelor,39232.0,3,RENT,8467.0,MEDICAL,17.08,0.22,6.0,626,No,1
23.0,male,Bachelor,73300.0,0,RENT,25504.0,EDUCATION,10.99,0.35,4.0,667,No,1
25.0,male,Bachelor,40740.0,5,RENT,7844.0,DEBTCONSOLIDATION,11.75,0.19,4.0,586,No,1
26.0,male,Bachelor,101733.0,5,RENT,15000.0,DEBTCONSOLIDATION,16.0,0.15,3.0,644,No,1
22.0,female,High School,22323.0,0,RENT,3000.0,DEBTCONSOLIDATION,11.71,0.13,3.0,674,No,1
30.0,male,Bachelor,70993.0,9,RENT,1891.0,MEDICAL,16.17,0.03,9.0,681,No,1
32.0,male,Bachelor,31020.0,12,RENT,11765.0,PERSONAL,12.07,0.38,10.0,704,No,1
34.0,male,Master,51072.0,11,RENT,20000.0,EDUCATION,13.84,0.39,11.0,617,No,1
23.0,female,Associate,27392.0,0,RENT,2397.0,DEBTCONSOLIDATION,15.2,0.09,4.0,623,No,1
28.0,male,Associate,126399.0,6,MORTGAGE,24000.0,MEDICAL,13.16,0.19,5.0,597,No,1
26.0,male,Bachelor,41551.0,2,RENT,6000.0,DEBTCONSOLIDATION,15.61,0.14,4.0,673,No,1
35.0,male,Master,97182.0,14,RENT,25000.0,MEDICAL,13.83,0.26,10.0,665,No,1
27.0,male,Bachelor,15257.0,4,RENT,8118.0,EDUCATION,14.34,0.53,5.0,674,No,1
27.0,female,Master,31426.0,3,RENT,1271.0,DEBTCONSOLIDATION,13.83,0.04,5.0,572,No,1
23.0,female,High School,71936.0,1,RENT,23989.0,DEBTCONSOLIDATION,19.59,0.33,2.0,628,No,1
41.0,female,Bachelor,57348.0,20,RENT,25000.0,VENTURE,12.47,0.44,15.0,556,No,1
25.0,male,High School,33069.0,1,RENT,10000.0,MEDICAL,8.74,0.3,6.0,684,No,1
47.0,male,Associate,54281.0,23,RENT,8000.0,MEDICAL,11.01,0.15,12.0,683,No,1
26.0,female,Master,41492.0,2,RENT,10000.0,MEDICAL,14.49,0.24,5.0,668,No,1
32.0,female,Bachelor,78295.0,7,RENT,19514.0,VENTURE,12.9,0.25,10.0,677,No,1
31.0,male,Doctorate,94831.0,9,RENT,10000.0,EDUCATION,14.28,0.11,9.0,696,No,1
30.0,male,Associate,68565.0,6,RENT,7000.0,DEBTCONSOLIDATION,11.39,0.1,9.0,641,No,1
31.0,male,Associate,54155.0,10,RENT,12000.0,DEBTCONSOLIDATION,16.66,0.22,7.0,639,No,1
26.0,male,High School,94501.0,1,RENT,12000.0,DEBTCONSOLIDATION,16.44,0.13,5.0,583,No,1
29.0,male,Bachelor,37025.0,6,RENT,6600.0,EDUCATION,15.14,0.18,6.0,506,No,1
28.0,female,Bachelor,58368.0,3,RENT,8000.0,EDUCATION,11.22,0.14,6.0,647,No,1
23.0,male,Bachelor,61103.0,1,RENT,25000.0,VENTURE,9.03,0.41,3.0,687,No,1
29.0,female,Bachelor,368806.0,5,MORTGAGE,24631.0,DEBTCONSOLIDATION,17.88,0.07,8.0,581,No,1
27.0,male,Associate,53623.0,4,RENT,16000.0,EDUCATION,10.78,0.3,5.0,659,No,1
23.0,male,Associate,18258.0,0,RENT,1725.0,PERSONAL,14.8,0.09,2.0,655,No,1
29.0,female,High School,18183.0,2,RENT,4758.0,MEDICAL,10.76,0.26,10.0,686,No,1
37.0,male,High School,29849.0,15,RENT,8000.0,DEBTCONSOLIDATION,12.72,0.27,11.0,665,No,1
25.0,male,Associate,65703.0,6,RENT,7966.0,HOMEIMPROVEMENT,13.71,0.12,4.0,646,No,1
23.0,female,High School,60511.0,0,RENT,25000.0,VENTURE,8.08,0.41,3.0,628,No,1
27.0,male,Associate,39846.0,4,RENT,4987.0,PERSONAL,14.51,0.13,5.0,608,No,1
35.0,male,Associate,40732.0,10,RENT,8000.0,PERSONAL,10.61,0.2,11.0,630,No,1
30.0,female,High School,38430.0,8,RENT,5000.0,EDUCATION,9.0,0.13,7.0,681,No,1
32.0,female,Master,77766.0,7,MORTGAGE,6367.0,DEBTCONSOLIDATION,17.34,0.08,11.0,618,No,1
23.0,female,High School,65782.0,1,RENT,7000.0,DEBTCONSOLIDATION,15.02,0.11,3.0,580,No,1
25.0,female,Master,72002.0,2,RENT,15000.0,DEBTCONSOLIDATION,11.53,0.21,4.0,623,No,1
27.0,female,Bachelor,291769.0,8,MORTGAGE,12000.0,MEDICAL,16.64,0.04,6.0,687,No,1
24.0,female,Associate,12272.0,3,RENT,2100.0,DEBTCONSOLIDATION,12.21,0.17,3.0,599,No,1
24.0,male,Associate,36912.0,2,RENT,3000.0,DEBTCONSOLIDATION,13.5,0.08,3.0,580,No,1
35.0,male,Bachelor,65493.0,13,MORTGAGE,5000.0,VENTURE,12.88,0.08,11.0,567,No,1
27.0,male,Bachelor,69275.0,4,RENT,3000.0,DEBTCONSOLIDATION,11.03,0.04,5.0,654,No,1
27.0,male,Master,34212.0,7,RENT,5000.0,MEDICAL,16.54,0.15,7.0,714,No,1
29.0,male,Master,43657.0,8,RENT,16000.0,PERSONAL,10.13,0.37,10.0,678,No,1
25.0,male,Bachelor,94422.0,6,MORTGAGE,9000.0,DEBTCONSOLIDATION,11.78,0.1,3.0,586,No,1
26.0,female,High School,35975.0,1,RENT,3301.0,HOMEIMPROVEMENT,13.37,0.09,4.0,606,No,1
24.0,female,Master,64741.0,2,RENT,17502.0,MEDICAL,6.55,0.27,3.0,644,No,1
32.0,female,Bachelor,60923.0,10,RENT,20331.0,VENTURE,7.32,0.33,8.0,647,No,1
27.0,male,Associate,76429.0,8,MORTGAGE,10883.0,MEDICAL,8.26,0.14,4.0,624,No,1
23.0,male,High School,89801.0,0,RENT,25000.0,MEDICAL,13.66,0.28,4.0,626,No,1
23.0,female,Associate,18823.0,0,RENT,6250.0,EDUCATION,15.06,0.33,2.0,619,No,1
24.0,female,Bachelor,71962.0,0,RENT,9958.0,MEDICAL,14.71,0.14,4.0,674,No,1
23.0,female,Associate,48912.0,0,RENT,15000.0,MEDICAL,8.85,0.31,4.0,646,No,1
22.0,male,High School,44385.0,0,RENT,14000.0,DEBTCONSOLIDATION,6.55,0.32,5.0,589,No,1
28.0,female,Bachelor,80979.0,6,RENT,9464.0,MEDICAL,12.21,0.12,8.0,695,No,1
21.0,male,Associate,36986.0,1,RENT,2400.0,EDUCATION,16.93,0.06,2.0,653,No,1
49.0,female,High School,61092.0,26,RENT,18000.0,PERSONAL,14.5,0.29,22.0,619,No,1
23.0,male,Master,130687.0,1,RENT,10000.0,DEBTCONSOLIDATION,11.07,0.08,3.0,621,No,1
41.0,male,High School,45779.0,22,RENT,19844.0,DEBTCONSOLIDATION,13.1,0.43,16.0,584,No,1
24.0,female,High School,35838.0,0,RENT,6000.0,MEDICAL,10.86,0.17,3.0,503,No,1
24.0,female,High School,27656.0,0,RENT,5536.0,PERSONAL,12.41,0.2,3.0,657,No,1
26.0,female,High School,63282.0,3,RENT,20023.0,VENTURE,14.01,0.32,7.0,664,No,1
35.0,female,Associate,39441.0,14,RENT,10729.0,MEDICAL,14.98,0.27,6.0,673,No,1
33.0,female,Associate,58704.0,9,RENT,16890.0,DEBTCONSOLIDATION,8.1,0.29,8.0,654,No,1
23.0,male,High School,43280.0,1,RENT,8000.0,DEBTCONSOLIDATION,18.56,0.18,4.0,670,No,1
35.0,male,Associate,45567.0,13,RENT,16383.0,MEDICAL,13.18,0.36,10.0,626,No,1
27.0,male,Associate,90717.0,2,RENT,23890.0,PERSONAL,14.75,0.26,9.0,688,No,1
34.0,female,Associate,75172.0,10,RENT,13000.0,MEDICAL,9.54,0.17,10.0,556,No,1
25.0,female,High School,54097.0,6,RENT,24000.0,DEBTCONSOLIDATION,11.36,0.44,7.0,721,No,1
21.0,male,Associate,15332.0,0,RENT,4200.0,MEDICAL,13.48,0.27,4.0,645,No,1
27.0,female,Bachelor,39718.0,5,RENT,4975.0,PERSONAL,14.65,0.13,5.0,549,No,1
30.0,male,High School,78978.0,8,RENT,20000.0,VENTURE,10.98,0.25,9.0,569,No,1
30.0,female,Associate,138590.0,6,MORTGAGE,19998.0,DEBTCONSOLIDATION,14.52,0.14,8.0,667,No,1
24.0,female,Bachelor,45027.0,1,RENT,8000.0,MEDICAL,10.77,0.18,4.0,625,No,1
26.0,female,Associate,15519.0,3,OWN,2972.0,EDUCATION,11.51,0.19,4.0,608,No,1
35.0,female,High School,69434.0,12,RENT,6173.0,MEDICAL,11.05,0.09,10.0,476,No,1
26.0,female,Bachelor,22849.0,3,RENT,4000.0,DEBTCONSOLIDATION,11.78,0.18,5.0,648,No,1
25.0,female,Bachelor,37132.0,5,RENT,6000.0,DEBTCONSOLIDATION,16.37,0.16,3.0,634,No,1
31.0,male,Bachelor,51431.0,8,RENT,5000.0,EDUCATION,12.71,0.1,8.0,680,No,1
22.0,male,High School,35243.0,0,RENT,3827.0,PERSONAL,15.94,0.11,4.0,617,No,1
23.0,female,High School,76134.0,1,MORTGAGE,4000.0,PERSONAL,12.79,0.05,2.0,587,No,1
30.0,male,High School,38892.0,5,RENT,1646.0,EDUCATION,12.9,0.04,6.0,552,No,1
26.0,female,High School,139238.0,4,MORTGAGE,5330.0,VENTURE,10.68,0.04,3.0,621,No,1
40.0,female,High School,70449.0,20,RENT,1851.0,MEDICAL,10.43,0.03,13.0,649,No,1
25.0,female,Bachelor,19021.0,4,RENT,4761.0,VENTURE,8.49,0.25,3.0,655,No,1
31.0,male,Bachelor,21954.0,6,RENT,4837.0,EDUCATION,9.68,0.22,5.0,680,No,1
25.0,male,Bachelor,63384.0,5,RENT,21864.0,PERSONAL,10.04,0.34,2.0,556,No,1
30.0,female,Bachelor,121840.0,5,RENT,20051.0,DEBTCONSOLIDATION,18.21,0.16,6.0,692,No,1
26.0,male,Associate,54004.0,1,RENT,10000.0,PERSONAL,15.46,0.19,3.0,664,No,1
35.0,male,Bachelor,23977.0,12,RENT,3500.0,MEDICAL,9.28,0.15,6.0,614,No,1
23.0,female,Bachelor,43250.0,2,RENT,5000.0,EDUCATION,12.98,0.12,3.0,567,No,1
23.0,male,Associate,142284.0,0,MORTGAGE,19554.0,EDUCATION,15.71,0.14,4.0,614,No,1
28.0,female,High School,48425.0,3,MORTGAGE,2224.0,DEBTCONSOLIDATION,11.42,0.05,9.0,679,No,1
28.0,female,Associate,73579.0,2,RENT,3023.0,MEDICAL,11.08,0.04,10.0,548,No,1
32.0,male,Associate,46431.0,7,RENT,12000.0,PERSONAL,12.42,0.26,8.0,627,No,1
24.0,male,Associate,65750.0,2,RENT,10000.0,EDUCATION,10.06,0.15,2.0,633,No,1
30.0,male,Associate,29557.0,6,RENT,5000.0,MEDICAL,10.29,0.17,7.0,534,No,1
26.0,male,Bachelor,179907.0,2,MORTGAGE,8508.0,DEBTCONSOLIDATION,17.42,0.05,3.0,648,No,1
26.0,male,Associate,47845.0,4,RENT,8000.0,DEBTCONSOLIDATION,15.85,0.17,5.0,669,No,1
23.0,male,Master,73152.0,0,RENT,22628.0,VENTURE,11.46,0.31,4.0,659,No,1
35.0,male,Bachelor,43180.0,12,RENT,7134.0,MEDICAL,15.48,0.17,13.0,667,No,1
26.0,male,High School,40606.0,3,RENT,3647.0,MEDICAL,9.76,0.09,4.0,580,No,1
22.0,male,Bachelor,129192.0,0,RENT,24000.0,HOMEIMPROVEMENT,19.69,0.19,4.0,641,No,1
43.0,female,Doctorate,142435.0,18,MORTGAGE,8564.0,HOMEIMPROVEMENT,13.62,0.06,13.0,600,No,1
23.0,male,Bachelor,37177.0,0,RENT,4000.0,MEDICAL,15.35,0.11,2.0,612,No,1
27.0,female,High School,35587.0,3,RENT,9235.0,EDUCATION,13.38,0.26,4.0,640,No,1
30.0,female,Bachelor,54313.0,10,RENT,4199.0,EDUCATION,14.8,0.08,8.0,602,No,1
29.0,male,Master,39562.0,4,RENT,12000.0,MEDICAL,12.59,0.3,10.0,658,No,1
35.0,female,Associate,121109.0,11,MORTGAGE,11494.0,DEBTCONSOLIDATION,15.19,0.09,9.0,619,No,1
24.0,male,Bachelor,40927.0,0,RENT,2800.0,PERSONAL,16.0,0.07,3.0,591,No,1
30.0,male,Master,83843.0,8,MORTGAGE,25000.0,HOMEIMPROVEMENT,15.64,0.3,5.0,622,No,1
29.0,male,High School,35867.0,6,RENT,2423.0,MEDICAL,16.76,0.07,7.0,624,No,1
27.0,female,Associate,71342.0,4,RENT,21787.0,MEDICAL,15.05,0.31,5.0,613,No,1
24.0,female,High School,83712.0,0,RENT,6000.0,DEBTCONSOLIDATION,15.85,0.07,4.0,544,No,1
26.0,female,Master,39651.0,4,RENT,1580.0,HOMEIMPROVEMENT,13.55,0.04,3.0,639,No,1
27.0,female,Doctorate,75323.0,4,RENT,15000.0,MEDICAL,16.24,0.2,7.0,681,No,1
23.0,female,Associate,38218.0,0,RENT,10000.0,VENTURE,7.7,0.26,3.0,597,No,1
29.0,female,Bachelor,39466.0,6,RENT,6525.0,EDUCATION,16.07,0.17,9.0,672,No,1
24.0,female,Bachelor,42726.0,1,RENT,12000.0,DEBTCONSOLIDATION,7.17,0.28,2.0,683,No,1
24.0,male,Associate,17440.0,2,RENT,7724.0,HOMEIMPROVEMENT,16.89,0.44,5.0,635,No,1
29.0,male,Master,72440.0,6,RENT,10000.0,MEDICAL,13.01,0.14,7.0,571,No,1
35.0,male,Master,56285.0,16,RENT,12918.0,MEDICAL,17.23,0.23,9.0,689,No,1
22.0,male,Bachelor,42969.0,2,RENT,11326.0,MEDICAL,13.81,0.26,4.0,634,No,1
31.0,male,Bachelor,30135.0,9,RENT,4400.0,MEDICAL,15.62,0.15,7.0,650,No,1
27.0,female,Master,89624.0,5,MORTGAGE,8000.0,DEBTCONSOLIDATION,8.89,0.09,5.0,657,No,1
24.0,male,High School,59736.0,1,MORTGAGE,15000.0,MEDICAL,16.5,0.25,4.0,609,No,1
26.0,female,Master,79070.0,2,RENT,20000.0,MEDICAL,11.23,0.25,5.0,623,No,1
29.0,female,Associate,38674.0,5,RENT,8000.0,HOMEIMPROVEMENT,11.01,0.21,9.0,598,No,1
29.0,male,Master,23805.0,4,OWN,4500.0,PERSONAL,9.09,0.19,6.0,703,No,1
28.0,female,High School,234419.0,2,MORTGAGE,17936.0,MEDICAL,13.77,0.08,7.0,621,No,1
33.0,male,Doctorate,71603.0,11,MORTGAGE,3800.0,MEDICAL,12.96,0.05,10.0,626,No,1
37.0,male,Associate,42726.0,12,RENT,11079.0,MEDICAL,7.04,0.26,14.0,614,No,1
24.0,male,High School,36794.0,3,RENT,8000.0,HOMEIMPROVEMENT,10.57,0.22,3.0,537,No,1
31.0,male,Master,22371.0,6,RENT,1041.0,DEBTCONSOLIDATION,13.74,0.05,10.0,667,No,1
29.0,male,Associate,62071.0,6,RENT,3705.0,PERSONAL,12.33,0.06,6.0,642,No,1
28.0,male,Bachelor,168813.0,5,MORTGAGE,10000.0,PERSONAL,13.95,0.06,8.0,653,No,1
25.0,female,Associate,70915.0,0,MORTGAGE,5160.0,MEDICAL,14.59,0.07,3.0,670,No,1
23.0,male,Associate,50123.0,0,RENT,3606.0,MEDICAL,16.51,0.07,4.0,663,No,1
24.0,female,High School,38146.0,5,RENT,15060.0,MEDICAL,14.38,0.39,3.0,669,No,1
22.0,male,Bachelor,53536.0,0,RENT,16000.0,PERSONAL,16.35,0.3,4.0,685,No,1
23.0,female,Associate,85649.0,2,MORTGAGE,14713.0,MEDICAL,11.37,0.17,4.0,654,No,1
29.0,female,Master,34638.0,7,RENT,8803.0,EDUCATION,10.01,0.25,10.0,658,No,1
23.0,male,High School,39487.0,0,RENT,4882.0,VENTURE,14.25,0.12,3.0,664,No,1
29.0,female,Master,77957.0,6,RENT,15076.0,DEBTCONSOLIDATION,15.22,0.19,6.0,703,No,1
35.0,male,Bachelor,41679.0,12,RENT,12000.0,PERSONAL,11.2,0.29,12.0,664,No,1
22.0,male,Bachelor,34742.0,2,RENT,8000.0,EDUCATION,14.18,0.23,3.0,648,No,1
23.0,female,High School,64739.0,0,RENT,21240.0,PERSONAL,10.71,0.33,3.0,685,No,1
24.0,male,High School,66680.0,0,RENT,20000.0,DEBTCONSOLIDATION,12.49,0.3,4.0,595,No,1
35.0,female,Bachelor,31098.0,12,RENT,6150.0,DEBTCONSOLIDATION,11.58,0.2,12.0,618,No,1
30.0,female,High School,95628.0,5,RENT,4098.0,DEBTCONSOLIDATION,14.69,0.04,9.0,605,No,1
27.0,female,Associate,86939.0,3,MORTGAGE,25000.0,MEDICAL,19.32,0.29,9.0,601,No,1
30.0,female,Master,49114.0,6,RENT,15000.0,DEBTCONSOLIDATION,9.57,0.31,9.0,677,No,1
22.0,male,Master,53797.0,0,RENT,15000.0,EDUCATION,15.87,0.28,2.0,657,No,1
23.0,female,Bachelor,23013.0,0,RENT,5401.0,MEDICAL,15.28,0.23,4.0,663,No,1
30.0,male,Associate,724035.0,7,MORTGAGE,24623.0,PERSONAL,9.16,0.03,10.0,689,No,1
33.0,male,Bachelor,57222.0,12,RENT,4502.0,MEDICAL,14.65,0.08,11.0,730,No,1
27.0,female,High School,66353.0,4,RENT,18000.0,EDUCATION,14.66,0.27,5.0,618,No,1
27.0,female,Associate,39163.0,7,RENT,3212.0,DEBTCONSOLIDATION,9.92,0.08,3.0,662,No,1
24.0,female,Associate,24907.0,1,RENT,7936.0,MEDICAL,13.03,0.32,4.0,646,No,1
23.0,male,High School,40156.0,1,RENT,10000.0,VENTURE,11.17,0.25,3.0,665,No,1
28.0,female,Bachelor,65662.0,3,RENT,5000.0,DEBTCONSOLIDATION,13.1,0.08,9.0,626,No,1
23.0,female,Associate,59767.0,0,MORTGAGE,15000.0,MEDICAL,18.92,0.25,3.0,612,No,1
30.0,female,Bachelor,51359.0,4,RENT,10000.0,VENTURE,12.16,0.19,5.0,663,No,1
31.0,male,Master,50413.0,6,RENT,14000.0,VENTURE,13.96,0.28,9.0,685,No,1
22.0,female,High School,22543.0,0,RENT,3579.0,HOMEIMPROVEMENT,11.54,0.16,3.0,632,No,1
24.0,male,Associate,44415.0,0,RENT,2817.0,MEDICAL,10.08,0.06,4.0,579,No,1
26.0,female,Associate,38178.0,3,RENT,7075.0,DEBTCONSOLIDATION,11.02,0.19,5.0,634,No,1
25.0,female,Master,12979.0,4,OWN,5365.0,HOMEIMPROVEMENT,11.52,0.41,3.0,478,No,1
23.0,male,Associate,66391.0,0,RENT,19000.0,DEBTCONSOLIDATION,11.14,0.29,4.0,636,No,1
27.0,male,High School,41795.0,5,RENT,4000.0,MEDICAL,15.22,0.1,7.0,656,No,1
27.0,male,Master,115194.0,4,RENT,31431.0,VENTURE,13.82,0.27,4.0,728,No,1
25.0,male,Associate,79614.0,2,RENT,24250.0,EDUCATION,15.64,0.3,3.0,545,No,1
28.0,female,Master,71568.0,6,RENT,2835.0,PERSONAL,13.46,0.04,10.0,647,No,1
37.0,female,High School,31143.0,15,RENT,2854.0,VENTURE,15.54,0.09,11.0,674,No,1
26.0,female,Bachelor,33182.0,3,RENT,5761.0,HOMEIMPROVEMENT,14.79,0.17,6.0,693,No,1
25.0,female,Bachelor,42909.0,4,RENT,4000.0,MEDICAL,15.7,0.09,4.0,703,No,1
33.0,female,Master,37345.0,7,RENT,14000.0,MEDICAL,8.78,0.37,7.0,703,No,1
26.0,male,High School,119037.0,4,MORTGAGE,35000.0,VENTURE,13.28,0.29,7.0,632,No,1
22.0,male,Master,54062.0,0,RENT,4500.0,DEBTCONSOLIDATION,9.79,0.08,3.0,567,No,1
25.0,male,High School,41812.0,3,MORTGAGE,12147.0,PERSONAL,9.37,0.29,4.0,676,No,1
34.0,female,High School,56019.0,12,RENT,23487.0,EDUCATION,11.41,0.42,9.0,678,No,1
29.0,female,Bachelor,89723.0,9,RENT,31120.0,HOMEIMPROVEMENT,11.3,0.35,7.0,587,No,1
34.0,female,Bachelor,11053.0,13,RENT,1492.0,EDUCATION,12.58,0.13,7.0,637,No,1
27.0,male,Bachelor,60226.0,6,RENT,19908.0,HOMEIMPROVEMENT,11.78,0.33,7.0,691,No,1
23.0,female,High School,24007.0,0,RENT,6000.0,MEDICAL,13.59,0.25,3.0,598,No,1
31.0,female,High School,59596.0,7,RENT,24712.0,PERSONAL,14.08,0.41,6.0,600,No,1
23.0,female,Bachelor,54371.0,0,MORTGAGE,24511.0,DEBTCONSOLIDATION,15.8,0.45,2.0,501,No,1
30.0,male,High School,87550.0,8,RENT,25000.0,MEDICAL,14.33,0.29,7.0,603,No,1
22.0,female,High School,30818.0,1,RENT,10000.0,PERSONAL,10.66,0.32,4.0,637,No,1
22.0,female,Bachelor,37149.0,0,RENT,10000.0,PERSONAL,10.57,0.27,4.0,610,No,1
33.0,female,Master,58745.0,9,RENT,14872.0,PERSONAL,11.53,0.25,11.0,691,No,1
24.0,female,Bachelor,33790.0,0,RENT,6937.0,MEDICAL,15.55,0.21,4.0,682,No,1
23.0,male,Associate,44108.0,3,RENT,3000.0,HOMEIMPROVEMENT,11.35,0.07,4.0,477,No,1
28.0,male,High School,38781.0,5,RENT,10184.0,MEDICAL,9.24,0.26,9.0,613,No,1
28.0,female,High School,34439.0,2,RENT,10410.0,MEDICAL,9.61,0.3,6.0,635,No,1
25.0,female,Bachelor,30145.0,3,RENT,1346.0,EDUCATION,12.5,0.04,3.0,577,No,1
25.0,male,Master,28752.0,0,RENT,8000.0,EDUCATION,13.54,0.28,3.0,676,No,1
40.0,female,Bachelor,39244.0,18,RENT,2500.0,HOMEIMPROVEMENT,7.99,0.06,16.0,531,No,1
37.0,male,High School,81784.0,13,RENT,23928.0,VENTURE,14.36,0.29,10.0,606,No,1
22.0,female,Master,47648.0,0,RENT,10000.0,PERSONAL,14.22,0.21,3.0,613,No,1
39.0,male,Associate,63625.0,15,MORTGAGE,7000.0,DEBTCONSOLIDATION,14.32,0.11,14.0,715,No,1
23.0,female,Associate,130687.0,2,RENT,10000.0,DEBTCONSOLIDATION,11.01,0.08,3.0,675,No,1
27.0,female,High School,54893.0,7,RENT,17587.0,DEBTCONSOLIDATION,12.24,0.32,8.0,556,No,1
23.0,male,High School,48917.0,1,RENT,13249.0,PERSONAL,16.53,0.27,3.0,608,No,1
29.0,male,Associate,34391.0,8,RENT,8613.0,EDUCATION,17.85,0.25,9.0,660,No,1
25.0,male,Associate,43996.0,1,RENT,2498.0,MEDICAL,11.78,0.06,4.0,590,No,1
25.0,male,Bachelor,34602.0,0,RENT,12067.0,DEBTCONSOLIDATION,13.46,0.35,5.0,644,No,1
26.0,male,Bachelor,44275.0,4,RENT,3000.0,PERSONAL,14.5,0.07,6.0,678,No,1
31.0,male,Associate,17749.0,10,RENT,3463.0,EDUCATION,12.27,0.2,6.0,633,No,1
27.0,female,Bachelor,40601.0,3,RENT,5558.0,EDUCATION,11.41,0.14,5.0,656,No,1
24.0,male,Associate,44154.0,0,RENT,6727.0,DEBTCONSOLIDATION,11.45,0.15,3.0,719,No,1
28.0,female,Bachelor,15229.0,5,OWN,2913.0,EDUCATION,11.96,0.19,5.0,631,No,1
30.0,male,Associate,69521.0,4,MORTGAGE,9148.0,MEDICAL,15.12,0.13,6.0,551,No,1
22.0,male,High School,106465.0,2,MORTGAGE,25000.0,DEBTCONSOLIDATION,15.35,0.23,4.0,569,No,1
23.0,male,High School,90662.0,3,MORTGAGE,7661.0,DEBTCONSOLIDATION,11.35,0.08,3.0,657,No,1
25.0,female,High School,23386.0,3,RENT,12589.0,VENTURE,7.96,0.54,4.0,494,No,1
26.0,female,Bachelor,37002.0,3,RENT,9000.0,HOMEIMPROVEMENT,17.1,0.24,4.0,597,No,1
33.0,male,High School,70699.0,11,RENT,15000.0,MEDICAL,13.88,0.21,8.0,649,No,1
23.0,male,Bachelor,48938.0,2,RENT,12800.0,VENTURE,11.23,0.26,3.0,494,No,1
22.0,male,Bachelor,37084.0,1,RENT,10000.0,PERSONAL,10.31,0.27,4.0,609,No,1
26.0,male,Associate,41845.0,3,RENT,6957.0,DEBTCONSOLIDATION,15.18,0.17,3.0,637,No,1
27.0,male,High School,47674.0,1,RENT,5605.0,HOMEIMPROVEMENT,16.45,0.12,4.0,615,No,1
31.0,female,Associate,39906.0,6,RENT,4500.0,HOMEIMPROVEMENT,11.06,0.11,9.0,515,No,1
25.0,male,Bachelor,80516.0,0,RENT,7152.0,MEDICAL,15.29,0.09,5.0,667,No,1
